,,,,,,,,,,% of FGA by Distance,,,,,,FG% by Distance,,,,,,% of FG Ast'd,,Dunks,,Corner 3s,,Heaves,,
303,Bismack Biyombo,31,OKC,C,10,0,73,0.583,3.3,1,0.5,0.5,0,0,0,0.583,0.667,0.5,,,,0.571,,0.083,0,,,0,0,
304,JT Thor,21,CHO,PF,63,3,781,0.437,13.6,0.557,0.344,0.109,0.06,0.044,0.443,0.51,0.651,0.2,0.364,0.375,0.346,0.712,1,0.104,16,0.519,0.333,0,0,
305,Isaiah Jackson,22,IND,C,59,3,771,0.665,3.1,0.983,0.67,0.27,0.03,0.013,0.017,0.677,0.795,0.397,0.571,0.667,0,0.755,,0.352,72,0.5,0,0,0,
306,Mitchell Robinson,25,NYK,C,31,21,768,0.575,1,1,0.929,0.071,0,0,0,0.575,0.602,0.222,,,,0.479,,0.409,45,,,0,0,
307,Jock Landale,28,HOU,C,56,3,763,0.515,9,0.806,0.388,0.262,0.117,0.039,0.194,0.578,0.638,0.519,0.625,0.25,0.25,0.75,1,0.117,20,0.1,0.25,0,0,
308,Cody Martin,28,CHO,SF,28,22,753,0.381,14.8,0.6,0.223,0.158,0.098,0.121,0.4,0.426,0.667,0.382,0.381,0.077,0.314,0.436,0.704,0.033,5,0.36,0.355,0,0,
309,KJ Martin,23,2TM,SF,60,2,746,0.536,9.4,0.845,0.613,0.227,0,0.006,0.155,0.582,0.649,0.415,,0,0.286,0.787,1,0.227,34,0.536,0.4,0,0,
309,KJ Martin,23,LAC,SF,2,0,31,0.4,13.5,0.5,0.2,0.3,0,0,0.5,0.6,1,0.333,,,0.2,1,1,0.2,2,0.6,0.333,0,0,
309,KJ Martin,23,PHI,SF,58,2,715,0.544,5.4,0.865,0.637,0.222,0,0.006,0.135,0.581,0.642,0.421,,0,0.304,0.779,1,0.228,32,0.522,0.417,0,0,
310,Delon Wright,31,2TM,PG,47,1,742,0.394,13.4,0.638,0.218,0.314,0.059,0.048,0.362,0.408,0.634,0.322,0.273,0.111,0.368,0.429,0.88,0.005,1,0.235,0.25,1,0,
310,Delon Wright,31,WAS,PG,33,0,456,0.393,12.7,0.689,0.197,0.352,0.074,0.066,0.311,0.405,0.625,0.349,0.333,0.125,0.368,0.324,0.786,0.008,1,0.158,0.333,1,0,
310,Delon Wright,31,MIA,PG,14,1,286,0.394,14.2,0.545,0.258,0.242,0.03,0.015,0.455,0.417,0.647,0.25,0,0,0.367,0.667,1,0,0,0.333,0.2,0,0,
311,Ish Smith,35,CHO,PG,43,5,741,0.418,10.3,0.949,0.222,0.278,0.31,0.139,0.051,0.413,0.457,0.477,0.306,0.455,0.5,0.387,0.75,0,0,0.125,1,1,0,
312,Mo Bamba,25,PHI,C,57,17,740,0.49,10.6,0.677,0.475,0.146,0.02,0.035,0.323,0.537,0.617,0.345,0.75,0.143,0.391,0.611,1,0.187,33,0.125,0.125,0,0,
313,Nick Smith Jr.,19,CHO,SG,51,0,729,0.391,18.5,0.495,0.09,0.138,0.138,0.128,0.505,0.35,0.385,0.425,0.4,0.189,0.432,0.38,0.841,0.007,2,0.233,0.559,1,0,
314,Landry Shamet,26,WAS,SG,46,5,726,0.431,17.8,0.427,0.153,0.135,0.073,0.066,0.573,0.556,0.69,0.405,0.55,0.556,0.338,0.738,0.925,0.044,8,0.274,0.419,0,0,
315,Chris Duarte,26,SAC,SF,59,11,719,0.381,18.3,0.395,0.152,0.119,0.067,0.057,0.605,0.434,0.656,0.36,0.429,0,0.346,0.667,0.886,0.024,4,0.346,0.386,1,0,
316,Jordan Nwora,25,2TM,SF,52,1,712,0.462,14.3,0.562,0.268,0.197,0.06,0.037,0.438,0.56,0.663,0.542,0.389,0.182,0.336,0.585,0.841,0.033,9,0.298,0.359,2,0,
316,Jordan Nwora,25,IND,SF,18,0,183,0.451,14,0.561,0.317,0.159,0.049,0.037,0.439,0.565,0.654,0.462,0.5,0.333,0.306,0.731,1,0.049,4,0.278,0.3,0,0,
316,Jordan Nwora,25,TOR,SF,34,1,529,0.465,14.5,0.562,0.249,0.212,0.065,0.037,0.438,0.557,0.667,0.565,0.357,0.125,0.347,0.529,0.788,0.028,5,0.305,0.379,2,0,
317,LaMelo Ball,22,CHO,PG,22,22,711,0.433,15.4,0.534,0.191,0.265,0.054,0.024,0.466,0.5,0.654,0.455,0.348,0.1,0.355,0.159,0.586,0.002,0,0.157,0.484,0,0,
318,Chris Boucher,31,TOR,PF,50,0,705,0.507,12.4,0.567,0.373,0.166,0.009,0.018,0.433,0.642,0.765,0.417,0.5,0.25,0.33,0.595,1,0.092,18,0.415,0.256,0,0,
319,Jacob Gilyard,25,2TM,PG,41,14,699,0.4,27.5,0.16,0.027,0.04,0.013,0.08,0.84,0.375,0.25,0.5,0,0.417,0.405,0.111,0.824,0,0,0.238,0.5,2,0,
319,Jacob Gilyard,25,MEM,PG,37,14,654,0.417,23.5,0.167,0.028,0.042,0.014,0.083,0.833,0.375,0.25,0.5,0,0.417,0.425,0.111,0.824,0,0,0.25,0.5,1,0,
319,Jacob Gilyard,25,BRK,PG,4,0,45,0,31.5,0,0,0,0,0,1,,,,,,0,,,0,0,0,,1,0,
320,Bruno Fernando,25,ATL,C,45,2,682,0.583,3.7,0.979,0.567,0.369,0.037,0.005,0.021,0.596,0.755,0.391,0.286,0,0,0.817,,0.219,38,0,,0,0,
321,Dalen Terry,21,CHI,SG,59,2,681,0.439,13.2,0.529,0.357,0.153,0.019,0,0.471,0.627,0.679,0.583,0,,0.23,0.462,0.941,0.115,16,0.446,0.333,1,0,
322,Gary Payton II,31,GSW,SG,44,0,680,0.563,9.4,0.699,0.388,0.306,0.005,0,0.301,0.648,0.718,0.571,0,,0.364,0.819,1,0.126,20,0.636,0.343,0,0,
323,Mason Plumlee,33,LAC,C,46,11,674,0.569,3.8,0.961,0.562,0.379,0.02,0,0.039,0.592,0.698,0.466,0,,0,0.736,,0.268,38,0.667,0,0,0,
324,Dāvis Bertāns,31,2TM,PF,43,1,674,0.393,23.8,0.145,0.064,0.038,0.004,0.038,0.855,0.471,0.6,0.444,0,0.333,0.38,0.938,0.961,0.017,3,0.225,0.333,1,0,
324,Dāvis Bertāns,31,OKC,PF,15,0,91,0.385,23.8,0.077,0.038,0,0.038,0,0.923,0,0,,0,,0.417,,0.9,0,0,0.375,0.333,0,0,
324,Dāvis Bertāns,31,CHO,PF,28,1,583,0.394,23.7,0.154,0.067,0.043,0,0.043,0.846,0.5,0.643,0.444,,0.333,0.375,0.938,0.97,0.019,3,0.205,0.333,1,0,
325,Keita Bates-Diop,28,2TM,SF,53,8,665,0.434,11.7,0.584,0.343,0.181,0.06,0,0.416,0.526,0.632,0.333,0.5,,0.304,0.627,0.952,0.096,15,0.623,0.326,0,0,
325,Keita Bates-Diop,28,PHO,SF,39,8,597,0.427,12.4,0.573,0.34,0.173,0.06,0,0.427,0.512,0.608,0.346,0.444,,0.313,0.614,0.95,0.1,14,0.656,0.333,0,0,
325,Keita Bates-Diop,28,BRK,SF,14,0,68,0.5,11,0.688,0.375,0.25,0.063,0,0.313,0.636,0.833,0.25,1,,0.2,0.714,1,0.063,1,0.2,0,0,0,
326,Jalen Wilson,23,BRK,PF,43,3,664,0.425,14,0.587,0.229,0.251,0.084,0.022,0.413,0.495,0.683,0.356,0.4,0.5,0.324,0.615,1,0,0,0.392,0.379,2,0,
327,Craig Porter Jr.,23,CLE,PG,51,6,649,0.509,10.2,0.851,0.32,0.241,0.193,0.096,0.149,0.536,0.644,0.473,0.455,0.5,0.353,0.385,0.833,0.044,9,0.176,0.167,1,0,
328,Rayan Rupert,19,POR,SG,39,12,633,0.335,15.2,0.516,0.143,0.273,0.093,0.006,0.484,0.313,0.478,0.295,0.133,0,0.359,0.538,0.857,0.012,2,0.346,0.37,0,0,
329,Oshae Brissett,25,BOS,SF,55,1,630,0.444,11.4,0.641,0.34,0.261,0.013,0.026,0.359,0.541,0.673,0.4,0.5,0.25,0.273,0.66,1,0.144,20,0.436,0.333,0,0,
330,Danilo Gallinari,35,3TM,SF,49,0,630,0.437,17.2,0.511,0.142,0.116,0.153,0.1,0.489,0.546,0.852,0.409,0.517,0.316,0.323,0.528,0.867,0.053,8,0.097,0.556,0,0,
330,Danilo Gallinari,35,WAS,PF,26,0,385,0.435,18.3,0.511,0.122,0.115,0.153,0.122,0.489,0.552,0.875,0.4,0.55,0.375,0.313,0.486,0.85,0.046,5,0.031,0.5,0,0,
330,Danilo Gallinari,35,DET,SF,6,0,90,0.545,17,0.455,0.227,0.045,0.136,0.045,0.545,0.5,0.6,1,0.333,0,0.583,0.8,0.857,0.045,0,0.417,0.6,0,0,
330,Danilo Gallinari,35,MIL,SF,17,0,155,0.378,16.4,0.541,0.162,0.162,0.162,0.054,0.459,0.55,1,0.333,0.5,0,0.176,0.545,1,0.081,3,0.118,0.5,0,0,
331,Jordan McLaughlin,27,MIN,PG,56,0,626,0.483,17,0.386,0.214,0.117,0.028,0.028,0.614,0.5,0.613,0.353,0,0.75,0.472,0.643,0.976,0,0,0.494,0.432,1,1,
332,Seth Curry,33,2TM,SG,44,4,616,0.392,19.5,0.471,0.059,0.103,0.074,0.235,0.529,0.438,0.833,0.524,0.133,0.396,0.352,0.5,0.868,0,0,0.324,0.457,1,0,
332,Seth Curry,33,DAL,SG,36,3,457,0.372,19.9,0.448,0.062,0.076,0.069,0.241,0.552,0.385,0.778,0.455,0,0.371,0.363,0.48,0.862,0,0,0.35,0.429,0,0,
332,Seth Curry,33,CHO,SG,8,1,159,0.441,19.1,0.525,0.051,0.169,0.085,0.22,0.475,0.548,1,0.6,0.4,0.462,0.321,0.529,0.889,0,0,0.25,0.571,1,0,
333,A.J. Green,24,MIL,SG,56,0,614,0.423,24.1,0.138,0.026,0.02,0.031,0.061,0.862,0.519,1,0.25,0.333,0.5,0.408,0.857,0.942,0,0,0.225,0.447,0,0,
334,Johnny Davis,21,WAS,SG,50,6,613,0.403,11,0.74,0.292,0.273,0.13,0.045,0.26,0.421,0.644,0.333,0.25,0,0.35,0.604,1,0.045,7,0.45,0.389,1,0,
335,MarJon Beauchamp,23,MIL,SF,48,1,608,0.488,14.8,0.548,0.277,0.127,0.054,0.09,0.452,0.56,0.63,0.476,0.556,0.467,0.4,0.588,0.967,0.096,12,0.387,0.448,0,0,
336,Marcus Smart,29,MEM,PG,20,20,605,0.43,18.1,0.435,0.105,0.177,0.118,0.034,0.565,0.583,0.68,0.548,0.571,0.5,0.313,0.25,0.905,0,0,0.209,0.357,2,0,
337,Mike Muscala,32,3TM,C,53,6,600,0.359,17.9,0.385,0.167,0.103,0.058,0.058,0.615,0.467,0.615,0.375,0.333,0.333,0.292,0.643,1,0.032,4,0.24,0.391,0,0,
337,Mike Muscala,32,WAS,C,24,2,338,0.367,17.5,0.433,0.178,0.1,0.089,0.067,0.567,0.487,0.625,0.333,0.375,0.5,0.275,0.737,1,0.022,2,0.255,0.231,0,0,
337,Mike Muscala,32,DET,C,13,4,171,0.341,21.3,0.227,0.068,0.114,0.023,0.023,0.773,0.2,0.333,0.2,0,0,0.382,0,1,0.023,0,0.235,0.75,0,0,
337,Mike Muscala,32,OKC,C,16,0,91,0.364,15,0.5,0.318,0.091,0,0.091,0.5,0.636,0.714,1,,0,0.091,0.571,1,0.091,2,0.182,0,0,0,
338,Jericho Sims,25,NYK,C,45,11,585,0.691,2.1,1,0.8,0.182,0.018,0,0,0.691,0.795,0.3,0,,,0.632,,0.582,26,,,0,0,
339,Brice Sensabaugh,20,UTA,SF,32,11,584,0.39,17.3,0.472,0.041,0.248,0.138,0.046,0.528,0.495,0.667,0.463,0.567,0.3,0.296,0.51,0.794,0.009,2,0.296,0.353,0,0,
340,Jarred Vanderbilt,24,LAL,PF,29,6,581,0.518,8.1,0.763,0.474,0.272,0.018,0,0.237,0.586,0.685,0.452,0,,0.296,0.706,1,0.193,21,0.704,0.316,1,0,
341,Shake Milton,27,3TM,SG,48,0,581,0.405,12.6,0.672,0.215,0.226,0.205,0.026,0.328,0.466,0.69,0.295,0.4,0.6,0.281,0.639,0.944,0,0,0.391,0.4,1,0,
341,Shake Milton,27,MIN,SG,38,0,491,0.4,13.1,0.669,0.206,0.244,0.206,0.013,0.331,0.467,0.667,0.333,0.394,1,0.264,0.6,0.929,0,0,0.396,0.429,1,0,
341,Shake Milton,27,DET,SG,4,0,63,0.423,14,0.654,0.231,0.115,0.231,0.077,0.346,0.471,0.667,0,0.5,0.5,0.333,0.75,1,0,0,0.444,0.25,0,0,
341,Shake Milton,27,NYK,SG,6,0,27,0.444,10.7,0.778,0.333,0.222,0.111,0.111,0.222,0.429,1,0,0,0,0.5,1,1,0,0,0,,0,0,
342,Evan Fournier,31,2TM,SG,32,0,580,0.357,20,0.412,0.072,0.158,0.104,0.077,0.588,0.505,0.563,0.486,0.652,0.294,0.254,0.609,0.848,0,0,0.3,0.231,0,0,
342,Evan Fournier,31,NYK,SG,3,0,39,0.2,21.5,0.25,0.05,0.05,0.1,0.05,0.75,0.4,1,0,0.5,0,0.133,0.5,1,0,0,0.267,0.5,0,0,
342,Evan Fournier,31,DET,SG,29,0,541,0.373,18.6,0.428,0.075,0.169,0.104,0.08,0.572,0.512,0.533,0.5,0.667,0.313,0.27,0.614,0.839,0,0,0.304,0.2,0,0,
343,Zeke Nnaji,23,DEN,PF,58,0,576,0.463,6.1,0.846,0.597,0.215,0.027,0.007,0.154,0.5,0.584,0.313,0.25,0,0.261,0.619,1,0.181,24,0.391,0.222,0,0,
344,Trey Jemison,24,2TM,C,25,14,573,0.551,4.1,1,0.588,0.279,0.118,0.015,0,0.551,0.663,0.368,0.5,0,,0.56,,0.162,18,,,0,0,
344,Trey Jemison,24,WAS,C,2,0,1,,,,,,,,,,,,,,,,,,0,,,0,0,
344,Trey Jemison,24,MEM,C,23,14,572,0.551,4.1,1,0.588,0.279,0.118,0.015,0,0.551,0.663,0.368,0.5,0,,0.56,,0.162,18,,,0,0,
345,Andre Jackson Jr.,22,MIL,SG,57,8,572,0.5,13.8,0.54,0.27,0.15,0.1,0.02,0.46,0.611,0.741,0.267,0.7,1,0.37,0.515,1,0.16,16,0.63,0.345,0,0,
346,Jared Butler,23,WAS,SG,40,0,566,0.488,13.9,0.612,0.214,0.328,0.05,0.02,0.388,0.602,0.86,0.424,0.7,0.5,0.308,0.365,0.667,0.01,2,0.154,0.5,3,0,
347,Kevin Knox,24,DET,SF,31,11,560,0.462,15.6,0.495,0.188,0.194,0.081,0.032,0.505,0.598,0.686,0.583,0.6,0.167,0.33,0.782,0.968,0.124,20,0.372,0.343,0,0,
348,Lamar Stevens,26,2TM,PF,38,3,559,0.45,9.8,0.808,0.308,0.242,0.188,0.071,0.192,0.485,0.622,0.414,0.4,0.353,0.304,0.543,1,0.1,21,0.565,0.231,1,0,
348,Lamar Stevens,26,BOS,PF,19,1,122,0.467,8.7,0.822,0.444,0.222,0.089,0.067,0.178,0.486,0.75,0.1,0,0.667,0.375,0.667,1,0.178,7,0.75,0.333,0,0,
348,Lamar Stevens,26,MEM,PF,19,2,437,0.446,10.9,0.805,0.277,0.246,0.21,0.072,0.195,0.484,0.574,0.479,0.439,0.286,0.289,0.513,1,0.082,14,0.526,0.2,1,0,
349,Richaun Holmes,30,2TM,C,40,10,555,0.558,3.7,0.98,0.578,0.361,0.041,0,0.02,0.563,0.694,0.396,0.167,,0.333,0.716,1,0.204,28,0.667,0.5,0,0,
349,Richaun Holmes,30,DAL,C,23,2,237,0.559,3.1,1,0.678,0.305,0.017,0,0,0.559,0.675,0.333,0,,,0.606,,0.169,10,,,0,0,
349,Richaun Holmes,30,WAS,PF,17,8,318,0.557,4.4,0.966,0.511,0.398,0.057,0,0.034,0.565,0.711,0.429,0.2,,0.333,0.792,1,0.227,18,0.667,0.5,0,0,
350,Tristan Thompson,32,CLE,C,49,0,549,0.608,3.4,0.992,0.658,0.3,0.033,0,0.008,0.613,0.684,0.472,0.5,,0,0.548,,0.2,20,0,,1,0,
351,Julian Strawther,21,DEN,SF,50,0,545,0.369,18.6,0.378,0.131,0.144,0.086,0.018,0.622,0.488,0.621,0.469,0.368,0.25,0.297,0.659,0.951,0.009,2,0.116,0.375,0,0,
352,Omer Yurtseven,25,UTA,C,48,12,545,0.538,7.4,0.87,0.332,0.467,0.049,0.022,0.13,0.588,0.738,0.5,0.444,0.5,0.208,0.66,1,0.185,29,0.458,0.273,0,0,
353,Vit Krejci,23,ATL,PG,22,14,541,0.49,18.8,0.346,0.144,0.115,0.067,0.019,0.654,0.639,0.667,0.583,0.714,0.5,0.412,0.696,0.929,0.038,4,0.279,0.368,0,0,
354,Bones Hyland,23,LAC,PG,37,5,540,0.386,17.5,0.462,0.135,0.203,0.084,0.04,0.538,0.457,0.647,0.412,0.333,0.3,0.326,0.302,0.5,0.008,2,0.126,0.353,1,0,
355,Jalen McDaniels,26,TOR,SF,50,1,538,0.344,12.9,0.624,0.201,0.339,0.063,0.021,0.376,0.449,0.553,0.453,0.25,0,0.169,0.679,0.917,0.042,7,0.296,0.286,0,0,
356,Scotty Pippen Jr.,23,MEM,PG,21,16,527,0.493,12.6,0.645,0.32,0.182,0.118,0.025,0.355,0.534,0.646,0.432,0.417,0.4,0.417,0.414,0.833,0.025,4,0.097,0.571,0,0,
357,Sasha Vezenkov,28,SAC,PF,42,0,511,0.44,17.7,0.372,0.199,0.141,0.021,0.01,0.628,0.549,0.763,0.333,0,0.5,0.375,0.795,0.978,0.005,1,0.308,0.432,1,0,
358,Danuel House Jr.,30,PHI,SF,34,4,509,0.448,14.5,0.524,0.343,0.124,0.019,0.038,0.476,0.582,0.694,0.308,1,0.25,0.3,0.719,0.933,0.038,4,0.48,0.375,2,0,
359,Mark Williams,22,CHO,C,19,19,508,0.649,2.6,1,0.742,0.245,0.013,0,0,0.649,0.741,0.378,0.5,,,0.633,,0.331,47,,,0,0,
360,Jaden Springer,21,2TM,SG,49,2,507,0.399,12.5,0.676,0.284,0.243,0.115,0.034,0.324,0.49,0.69,0.306,0.412,0.4,0.208,0.429,0.9,0.054,8,0.438,0.238,0,0,
360,Jaden Springer,21,PHI,SG,32,1,377,0.39,12,0.686,0.314,0.22,0.11,0.042,0.314,0.469,0.649,0.269,0.385,0.4,0.216,0.474,0.875,0.059,7,0.486,0.278,0,0,
360,Jaden Springer,21,BOS,SG,17,1,130,0.433,13,0.633,0.167,0.333,0.133,0,0.367,0.579,1,0.4,0.5,,0.182,0.273,1,0.033,1,0.273,0,0,0,
361,Patrick Baldwin Jr.,21,WAS,SF,38,7,493,0.381,18,0.374,0.219,0.097,0.026,0.032,0.626,0.483,0.676,0.267,0.25,0,0.32,0.714,1,0.058,9,0.165,0.375,0,0,
362,Robert Covington,33,2TM,PF,29,6,488,0.439,19,0.429,0.245,0.143,0.031,0.01,0.571,0.571,0.625,0.571,0.333,0,0.339,0.75,1,0.031,3,0.268,0.467,0,0,
362,Robert Covington,33,LAC,PF,3,3,69,0.333,22.2,0.111,0.111,0,0,0,0.889,1,1,,,,0.25,1,1,0.111,1,0.375,0.333,0,0,
362,Robert Covington,33,PHI,SF,26,3,419,0.449,15.8,0.461,0.258,0.157,0.034,0.011,0.539,0.561,0.609,0.571,0.333,0,0.354,0.739,1,0.022,2,0.25,0.5,0,0,
363,P.J. Tucker,38,2TM,PF,31,10,486,0.36,20.5,0.3,0.14,0.1,0.02,0.04,0.7,0.333,0.571,0,0,0.5,0.371,0.6,1,0,0,0.971,0.382,0,0,
363,P.J. Tucker,38,PHI,PF,3,3,66,0.4,23.5,0,0,0,0,0,1,,,,,,0.4,,1,0,0,1,0.4,0,0,
363,P.J. Tucker,38,LAC,PF,28,7,420,0.356,17.6,0.333,0.156,0.111,0.022,0.044,0.667,0.333,0.571,0,0,0.5,0.367,0.6,1,0,0,0.967,0.379,0,0,
364,Tari Eason,22,HOU,PF,22,0,480,0.466,9.9,0.735,0.434,0.185,0.069,0.048,0.265,0.504,0.561,0.371,0.462,0.556,0.36,0.471,1,0.122,20,0.3,0.267,0,0,
365,Monte Morris,28,2TM,PG,33,0,476,0.405,17.5,0.542,0.111,0.098,0.203,0.131,0.458,0.422,0.588,0.2,0.419,0.45,0.386,0.314,0.926,0,0,0.3,0.476,2,0,
365,Monte Morris,28,DET,PG,6,0,68,0.364,17.2,0.667,0.152,0.182,0.182,0.152,0.333,0.455,0.4,0.5,0.667,0.2,0.182,0.3,0.5,0,0,0.273,0,2,0,
365,Monte Morris,28,MIN,PG,27,0,408,0.417,17.8,0.508,0.1,0.075,0.208,0.125,0.492,0.41,0.667,0,0.36,0.533,0.424,0.32,0.96,0,0,0.305,0.556,0,0,
366,Bol Bol,24,PHO,PF,43,0,469,0.616,13.4,0.656,0.185,0.272,0.146,0.053,0.344,0.717,0.929,0.683,0.591,0.5,0.423,0.789,1,0.106,15,0.596,0.419,0,0,
367,Isaiah Livers,25,DET,PF,23,6,469,0.345,19.2,0.336,0.155,0.086,0.017,0.078,0.664,0.462,0.667,0.3,0,0.333,0.286,0.778,1,0.034,4,0.364,0.286,1,0,
368,Anthony Gill,31,WAS,PF,50,3,466,0.469,9.5,0.744,0.356,0.338,0.044,0.006,0.256,0.546,0.667,0.426,0.429,1,0.244,0.692,1,0.038,5,0.293,0.083,0,0,
369,Yuta Watanabe,29,2TM,SF,34,0,464,0.353,18.7,0.267,0.095,0.103,0.043,0.026,0.733,0.516,0.818,0.333,0.6,0,0.294,0.563,1,0.043,5,0.412,0.286,0,0,
369,Yuta Watanabe,29,PHO,SF,29,0,382,0.361,20.7,0.227,0.093,0.082,0.031,0.021,0.773,0.5,0.778,0.25,0.667,0,0.32,0.545,1,0.031,3,0.413,0.323,0,0,
369,Yuta Watanabe,29,MEM,SF,5,0,82,0.316,16.6,0.474,0.105,0.211,0.105,0.053,0.526,0.556,1,0.5,0.5,0,0.1,0.6,1,0.105,2,0.4,0,0,0,
370,Nassir Little,23,PHO,SF,45,2,458,0.46,16.4,0.435,0.21,0.161,0.032,0.032,0.565,0.667,0.769,0.6,0.25,0.75,0.3,0.722,1,0.097,12,0.357,0.32,0,0,
371,Sandro Mamukelashvili,24,SAS,C,46,5,451,0.471,13.4,0.587,0.323,0.213,0.045,0.006,0.413,0.593,0.66,0.515,0.429,1,0.297,0.611,1,0.077,10,0.297,0.263,3,0,
372,Alex Len,30,SAC,C,48,0,444,0.617,4.9,0.963,0.506,0.37,0.062,0.025,0.037,0.641,0.805,0.433,0.4,1,0,0.72,,0.321,20,0.333,0,0,0,
373,Thomas Bryant,26,MIA,C,38,4,441,0.577,7.5,0.852,0.43,0.315,0.06,0.047,0.148,0.646,0.766,0.596,0.444,0.143,0.182,0.695,1,0.248,34,0.273,0.333,0,0,
374,Thaddeus Young,35,2TM,PF,33,6,439,0.602,4.6,0.935,0.528,0.333,0.065,0.009,0.065,0.634,0.667,0.611,0.429,1,0.143,0.734,1,0.046,5,0.571,0.25,0,0,
374,Thaddeus Young,35,TOR,PF,23,6,350,0.621,4.9,0.931,0.517,0.333,0.069,0.011,0.069,0.654,0.689,0.621,0.5,1,0.167,0.755,1,0.057,5,0.5,0.333,0,0,
374,Thaddeus Young,35,PHO,PF,10,0,89,0.524,4.2,0.952,0.571,0.333,0.048,0,0.048,0.55,0.583,0.571,0,,0,0.636,,0,0,1,0,0,0,
375,Skylar Mays,26,2TM,SG,38,5,433,0.396,12.4,0.66,0.201,0.264,0.151,0.044,0.34,0.448,0.406,0.476,0.375,0.714,0.296,0.277,0.875,0.038,4,0.148,0.25,0,0,
375,Skylar Mays,26,POR,PG,21,5,356,0.384,13.7,0.645,0.203,0.246,0.152,0.043,0.355,0.438,0.393,0.441,0.429,0.667,0.286,0.179,0.857,0.029,2,0.122,0.167,0,0,
375,Skylar Mays,26,LAL,SG,17,0,77,0.476,11.2,0.762,0.19,0.381,0.143,0.048,0.238,0.5,0.5,0.625,0,1,0.4,0.75,1,0.095,2,0.4,0.5,0,0,
